MktCoupons,Quarter,Origin,OriginWac,Dest,DestWac,Miles,ContiguousUSA,NumTicketsOrdered,AirlineCompany,PricePerTicket
1,1,SEA,93,MSY,72,2086.0,2,1.0,AS,230.0
1,3,ATL,34,BTV,16,961.0,2,1.0,DL,333.0
1,3,LAX,91,DEN,82,862.0,2,9.0,WN,108.5
1,1,DEN,82,MCO,33,1546.0,2,1.0,WN,125.11
1,4,BWI,35,PBI,33,883.0,2,2.0,WN,491.5
1,3,ROC,22,TPA,33,1079.0,2,1.0,WN,203.72
1,3,DFW,74,PHX,81,868.0,2,1.0,NK,59.5
1,2,PBI,33,ATL,34,545.0,2,2.0,DL,141.0
1,1,IAH,74,ATL,34,689.0,2,2.0,NK,52.0
1,3,SEA,93,OAK,91,672.0,2,1.0,AS,373.5
1,1,SEA,93,DAL,74,1670.0,2,1.0,WN,196.5
1,1,PHX,81,EWR,21,2133.0,2,1.0,WN,229.5
1,4,SEA,93,LAS,85,867.0,2,2.0,DL,74.0
1,4,JFK,22,LAX,91,2475.0,2,1.0,DL,482.48
1,4,IAH,74,ORD,41,925.0,2,1.0,UA,671.5
1,1,ISP,22,FLL,33,1092.0,2,1.0,WN,95.5
1,2,MDW,41,PHX,81,1444.0,2,1.0,WN,300.5
1,4,BDL,11,TPA,33,1111.0,2,7.0,WN,100.5
1,1,DEN,82,FLL,33,1703.0,2,1.0,UA,314.5
1,4,MSP,63,LAX,91,1535.0,2,2.0,SY,201.0
1,4,DAL,74,BOS,13,1554.0,2,1.0,WN,185.0
1,1,MSP,63,SFO,91,1589.0,2,1.0,DL,381.0
1,2,DEN,82,ORD,41,888.0,2,1.0,UA,239.0
1,2,LAX,91,LAS,85,236.0,2,1.0,UA,270.0
1,4,DEN,82,SAT,74,794.0,2,12.0,WN,140.5
1,3,PIT,23,BWI,35,210.0,2,1.0,WN,148.5
1,1,DFW,74,SNA,91,1205.0,2,1.0,AA,283.5
1,4,ORD,41,SEA,93,1721.0,2,1.0,UA,163.0
1,2,SJC,91,MSP,63,1575.0,2,4.0,DL,172.5
1,3,DTW,43,MSP,63,528.0,2,1.0,NK,67.0
1,3,PGD,33,TYS,54,624.0,2,5.0,G4,69.5
1,2,PHL,23,ORD,41,678.0,2,1.0,UA,134.5
2,1,SJC,91,MIA,33,2559.0,2,1.0,AA,291.5
1,2,SLC,87,MCO,33,1931.0,2,1.0,B6,274.0
1,1,CVG,52,TPA,33,773.0,2,1.0,DL,319.0
1,4,LAS,85,LAX,91,236.0,2,2.0,AS,149.0
1,4,PHX,81,OMA,65,1037.0,2,1.0,AA,539.0
1,3,RNO,85,DEN,82,804.0,2,2.0,UA,371.0
1,3,DEN,82,LIH,2,3414.0,1,1.0,UA,324.5
1,1,DTW,43,MSP,63,528.0,2,1.0,DL,217.5
1,1,LIH,2,HNL,2,102.0,1,1.0,HA,51.8
1,2,IAD,38,LAX,91,2288.0,2,2.0,UA,407.0
1,2,PHX,81,MCO,33,1849.0,2,6.0,AA,150.0
1,4,SAN,91,SLC,87,626.0,2,1.0,WN,126.0
1,2,ANC,1,BRW,1,725.0,1,1.0,AS,167.01
1,2,ATL,34,PHX,81,1587.0,2,5.0,DL,171.5
1,1,MIA,33,LGA,22,1096.0,2,5.0,DL,176.56
1,1,IAD,38,LAS,85,2065.0,2,1.0,UA,457.0
1,2,DEN,82,RSW,33,1607.0,2,1.0,F9,151.0
1,3,ATL,34,BDL,11,859.0,2,1.0,DL,508.0
1,2,PHL,23,RDU,36,337.0,2,1.0,AA,306.0
1,3,JFK,22,MIA,33,1089.0,2,2.0,DL,194.5
1,3,FLL,33,MEM,54,851.0,2,1.0,G4,82.0
1,1,TPA,33,IAH,74,787.0,2,5.0,UA,154.0
1,4,JFK,22,PHX,81,2153.0,2,1.0,AA,166.5
1,4,MDW,41,DCA,38,601.0,2,7.0,WN,141.5
1,2,FLL,33,LAX,91,2343.0,2,1.0,NK,142.5
1,4,BOS,13,LAX,91,2611.0,2,1.0,UA,997.0
1,2,ORD,41,EWR,21,719.0,2,1.0,UA,269.5
1,2,TPA,33,CAK,44,894.0,2,1.0,NK,203.0
1,3,IAG,22,SFB,33,996.0,2,10.0,G4,66.0
1,4,OMA,65,BWI,35,1025.0,2,2.0,WN,176.72
1,4,PIA,41,PIE,33,965.0,2,1.0,G4,172.5
1,1,LAX,91,IAH,74,1379.0,2,1.0,UA,211.5
1,2,CLT,36,BNA,54,328.0,2,3.0,WN,118.0
1,1,BOS,13,RSW,33,1249.0,2,5.0,B6,192.5
1,4,IAD,38,MCO,33,758.0,2,1.0,UA,357.0
1,4,LAS,85,BWI,35,2106.0,2,2.0,WN,235.0
1,3,EWR,21,LAX,91,2454.0,2,1.0,UA,862.5
1,3,MSP,63,DFW,74,852.0,2,1.0,AA,215.0
1,2,AZA,81,CVG,52,1553.0,2,6.0,G4,55.0
1,4,AUS,74,SFO,91,1504.0,2,1.0,UA,248.53
1,4,FLL,33,ROC,22,1183.0,2,1.0,WN,167.65
1,1,MCO,33,SEA,93,2554.0,2,1.0,DL,434.0
1,1,RDU,36,SEA,93,2354.0,2,1.0,AS,553.0
1,4,TPA,33,MHT,14,1204.0,2,2.0,WN,138.0
2,2,IAD,38,HNL,2,4817.0,1,1.0,UA,647.89
1,3,SEA,93,TPA,33,2520.0,2,2.0,AS,398.5
1,1,SEA,93,PHX,81,1107.0,2,1.0,AS,411.5
1,1,SFO,91,SAT,74,1482.0,2,2.0,WN,562.0
1,4,PHX,81,DAL,74,879.0,2,15.0,WN,408.5
1,4,SAN,91,ORD,41,1723.0,2,2.0,NK,84.5
1,4,ATL,34,JAX,33,270.0,2,3.0,DL,183.0
1,2,MIA,33,LGA,22,1096.0,2,19.0,DL,134.0
1,2,ORD,41,TUS,81,1437.0,2,1.0,AA,379.0
1,1,DAL,74,MCI,64,460.0,2,3.0,WN,223.5
1,1,FLL,33,DEN,82,1703.0,2,1.0,UA,280.21
1,2,BOS,13,EWR,21,200.0,2,14.0,UA,160.5
1,2,FLL,33,CMH,44,973.0,2,6.0,NK,69.0
1,3,ORD,41,GEG,93,1498.0,2,1.0,UA,180.0
1,1,SAN,91,JFK,22,2446.0,2,1.0,DL,188.0
1,4,PDX,92,BOS,13,2537.0,2,2.0,AS,259.5
1,2,HNL,2,ITO,2,216.0,1,1.0,HA,156.69
1,3,BOS,13,ORD,41,867.0,2,1.0,AA,76.0
1,2,PHX,81,EWR,21,2133.0,2,1.0,AA,152.5
1,2,CVG,52,DEN,82,1069.0,2,1.0,DL,209.5
1,3,SAN,91,MCO,33,2149.0,2,1.0,AS,136.5
1,1,SNA,91,SMF,91,404.0,2,1.0,WN,155.5
1,1,LIH,2,PDX,92,2631.0,1,1.0,AS,323.5
1,2,LAX,91,PDX,92,834.0,2,1.0,AS,313.0
1,2,MCO,33,IAH,74,854.0,2,1.0,UA,195.0
1,4,CID,61,AZA,81,1240.0,2,1.0,G4,232.5
1,3,IAD,38,LAX,91,2288.0,2,2.0,UA,215.5
1,2,SEA,93,TPA,33,2520.0,2,1.0,AS,327.0
1,1,DEN,82,TPA,33,1506.0,2,6.0,WN,230.5
1,2,JFK,22,MIA,33,1089.0,2,2.0,DL,187.4
1,1,RDU,36,MCO,33,534.0,2,1.0,DL,260.0
1,4,RSW,33,DTW,43,1084.0,2,1.0,NK,139.0
1,2,MDW,41,BHM,51,570.0,2,1.0,WN,238.0
1,1,SAT,74,ATL,34,874.0,2,1.0,DL,334.0
1,3,JFK,22,SFO,91,2586.0,2,1.0,AS,228.43
1,4,BWI,35,DTW,43,409.0,2,1.0,DL,259.0
1,3,BOS,13,SMF,91,2636.0,2,1.0,B6,232.0
1,2,MDW,41,BOS,13,861.0,2,10.0,WN,120.0
1,1,BOS,13,SFO,91,2704.0,2,1.0,DL,155.0
1,2,LCK,44,PGD,33,890.0,2,2.0,G4,108.5
1,1,DFW,74,SNA,91,1205.0,2,1.0,AA,473.0
1,1,MKE,45,DFW,74,853.0,2,18.0,AA,118.0
1,4,SLC,87,PHX,81,507.0,2,2.0,DL,152.5
1,4,HOU,74,MAF,74,441.0,2,1.0,WN,366.0
1,2,PHL,23,MCO,33,861.0,2,16.0,AA,104.0
1,1,CHS,37,JFK,22,636.0,2,1.0,DL,72.0
1,3,SFO,91,JFK,22,2586.0,2,6.0,AS,149.0
1,2,LGA,22,ORD,41,733.0,2,1.0,AA,198.5
1,4,AUS,74,ONT,91,1196.0,2,2.0,F9,105.32
1,2,DEN,82,ATL,34,1199.0,2,1.0,UA,149.0
1,3,SEA,93,SAT,74,1774.0,2,1.0,WN,300.77
1,4,BOS,13,MIA,33,1258.0,2,3.0,AA,116.0
1,1,EWR,21,CLT,36,529.0,2,1.0,AA,158.89
1,1,HNL,2,PHX,81,2917.0,1,1.0,HA,221.5
1,1,IAD,38,LAX,91,2288.0,2,1.0,UA,296.5
1,2,SEA,93,SAN,91,1050.0,2,4.0,AS,205.0
1,2,MHT,14,TPA,33,1204.0,2,7.0,WN,248.5
1,1,OAK,91,LAX,91,337.0,2,3.0,WN,89.0
1,1,LAX,91,DEN,82,862.0,2,9.0,AA,146.0
1,3,TYS,54,VPS,33,395.0,2,2.0,G4,78.0
1,3,JFK,22,LAS,85,2248.0,2,1.0,DL,261.5
1,2,SAN,91,EWR,21,2425.0,2,1.0,WN,214.97
1,2,BWI,35,SMF,91,2395.0,2,5.0,WN,250.5
1,2,EWR,21,MCO,33,937.0,2,2.0,WN,68.0
1,1,JFK,22,AUS,74,1521.0,2,8.0,DL,149.0
1,3,SEA,93,SNA,91,978.0,2,1.0,AS,125.72
1,4,DEN,82,IAH,74,862.0,2,2.0,UA,291.0
1,3,OAK,91,MDW,41,1844.0,2,1.0,WN,377.0
1,3,TPA,33,SLC,87,1888.0,2,1.0,DL,270.59
1,2,PHX,81,STL,64,1262.0,2,19.0,WN,155.0
1,2,BHM,51,MCO,33,479.0,2,2.0,WN,139.0
2,1,TUL,73,AUS,74,426.0,2,1.0,WN,154.5
1,4,PHX,81,IAH,74,1009.0,2,1.0,UA,555.0
1,3,ROC,22,EWR,21,246.0,2,1.0,UA,188.0
1,4,ATL,34,SFO,91,2139.0,2,1.0,DL,373.0
1,2,BOI,83,DEN,82,649.0,2,1.0,UA,106.0
1,2,MSY,72,IND,42,707.0,2,1.0,WN,192.5
1,1,DCA,38,MSY,72,969.0,2,1.0,WN,188.0
1,3,IND,42,ORD,41,177.0,2,1.0,AA,80.0
1,3,COS,82,DFW,74,592.0,2,2.0,AA,260.0
1,3,PIE,33,MEM,54,653.0,2,4.0,G4,80.0
1,1,MIA,33,JFK,22,1089.0,2,1.0,DL,285.0
1,3,SJU,3,MIA,33,1045.0,1,2.0,AA,212.5
1,4,ORD,41,SEA,93,1721.0,2,1.0,DL,205.5
1,2,PHX,81,BOS,13,2300.0,2,1.0,AA,636.0
1,1,LAS,85,HOU,74,1235.0,2,1.0,WN,164.0
1,2,SMF,91,ONT,91,390.0,2,1.0,WN,138.5
1,2,FLL,33,EWR,21,1065.0,2,2.0,UA,150.0
1,3,JFK,22,SFO,91,2586.0,2,2.0,AA,126.0
1,3,DTW,43,SFO,91,2079.0,2,1.0,UA,191.0
1,1,DAL,74,RDU,36,1052.0,2,1.0,WN,257.5
1,3,PHX,81,ABQ,86,328.0,2,1.0,WN,188.5
1,3,ROC,22,EWR,21,246.0,2,1.0,UA,120.0
1,2,TYS,54,PIE,33,550.0,2,4.0,G4,78.5
1,4,ORD,41,SLC,87,1250.0,2,1.0,UA,122.0
1,1,DCA,38,FLL,33,899.0,2,1.0,WN,131.0
1,2,PIE,33,AUS,74,920.0,2,1.0,G4,109.0
1,1,LAS,85,ATL,34,1747.0,2,1.0,AA,277.0
1,2,MIA,33,JFK,22,1089.0,2,1.0,DL,254.0
1,2,LAX,91,DTW,43,1979.0,2,16.0,DL,213.0
1,3,EWR,21,ORD,41,719.0,2,1.0,UA,301.0
1,3,LAX,91,IDA,83,743.0,2,1.0,G4,94.0
1,3,ORD,41,PHL,23,678.0,2,4.0,AA,251.5
1,3,SFO,91,PHL,23,2521.0,2,1.0,UA,214.85
1,2,CLE,44,BOS,13,563.0,2,1.0,B6,273.0
1,2,ISP,22,DEN,82,1659.0,2,1.0,F9,117.38
1,4,CMH,44,HOU,74,1001.0,2,1.0,WN,184.5
1,2,FLL,33,ATL,34,581.0,2,1.0,DL,332.0
1,2,DAL,74,SAT,74,248.0,2,1.0,WN,191.02
1,4,MIA,33,EWR,21,1085.0,2,2.0,AA,268.5
1,2,CLT,36,MCO,33,468.0,2,1.0,AA,296.0
1,1,DEN,82,FLL,33,1703.0,2,1.0,WN,222.0
1,3,AUS,74,TTN,21,1462.0,2,1.0,F9,183.5
1,4,LAS,85,SMF,91,397.0,2,5.0,WN,116.0
1,2,IAH,74,DEN,82,862.0,2,1.0,UA,400.0
1,4,SNA,91,SEA,93,978.0,2,1.0,AS,261.5
1,1,SLC,87,DAL,74,999.0,2,2.0,WN,492.0
1,1,TPA,33,ORD,41,1012.0,2,4.0,NK,199.0
1,3,PSP,91,SFO,91,421.0,2,1.0,AS,248.0
1,1,HNL,2,LAX,91,2556.0,1,1.0,DL,399.5
1,1,EWR,21,SFO,91,2565.0,2,1.0,VX,248.5
1,1,LAS,85,BNA,54,1587.0,2,4.0,WN,342.5
1,1,SFO,91,MCO,33,2446.0,2,1.0,UA,187.85
1,2,TPA,33,BNA,54,612.0,2,1.0,WN,164.5
1,4,RDU,36,EWR,21,416.0,2,1.0,UA,205.0
1,1,LAS,85,FCA,84,845.0,2,1.0,G4,57.0
1,2,LGB,91,PDX,92,846.0,2,2.0,B6,125.0
1,4,ORD,41,AUS,74,977.0,2,1.0,AA,233.21
1,2,IAH,74,STL,64,667.0,2,1.0,UA,204.0
1,3,ORD,41,BOS,13,867.0,2,20.0,UA,193.5
1,2,BDL,11,LAX,91,2527.0,2,2.0,AA,159.0
1,2,LAS,85,DFW,74,1055.0,2,6.0,AA,109.5
1,2,SAN,91,MDW,41,1728.0,2,12.0,WN,249.0
1,4,PDX,92,ONT,91,838.0,2,3.0,WN,208.5
1,4,PHL,23,ATL,34,666.0,2,1.0,NK,99.0
1,1,MIA,33,PHL,23,1013.0,2,1.0,AA,128.0
1,1,TOL,44,PIE,33,945.0,2,1.0,G4,131.0
1,2,MKE,45,PHX,81,1460.0,2,1.0,AA,246.0
1,2,ATL,34,RSW,33,515.0,2,1.0,WN,145.0
1,2,SFO,91,BWI,35,2457.0,2,1.0,UA,508.91
1,4,MSP,63,SEA,93,1399.0,2,4.0,DL,240.0
1,1,HNL,2,LAX,91,2556.0,1,1.0,AA,398.5
1,3,TPA,33,LGA,22,1010.0,2,2.0,DL,259.0
1,3,OGG,2,OAK,91,2349.0,1,3.0,HA,212.0
1,4,STL,64,PHL,23,814.0,2,1.0,WN,223.5
1,3,BOS,13,TPA,33,1185.0,2,3.0,B6,183.0
1,1,RSW,33,CLE,44,1025.0,2,1.0,F9,187.5
1,2,EWR,21,FLL,33,1065.0,2,4.0,UA,194.0
1,1,LAX,91,DAL,74,1246.0,2,2.0,WN,173.5
1,3,BOS,13,CHS,37,818.0,2,1.0,B6,199.5
1,3,SEA,93,SFO,91,679.0,2,1.0,UA,288.0
1,2,PSP,91,ORD,41,1651.0,2,1.0,AA,349.0
1,1,MCO,33,FLL,33,177.0,2,3.0,WN,144.0
1,4,ORD,41,TUS,81,1437.0,2,1.0,AA,665.5
1,4,BOS,13,LAS,85,2381.0,2,3.0,B6,339.5
1,1,SLC,87,DFW,74,989.0,2,1.0,DL,262.5
1,2,ATL,34,MCO,33,404.0,2,3.0,DL,432.0
1,1,MSP,63,LAX,91,1535.0,2,17.0,DL,282.5
1,1,SAN,91,CLT,36,2077.0,2,4.0,AA,261.0
2,2,DEN,82,STL,64,770.0,2,1.0,WN,102.0
1,2,PHL,23,ATL,34,666.0,2,1.0,AA,184.0
1,4,MIA,33,AUS,74,1103.0,2,3.0,AA,115.0
1,3,ORD,41,ANC,1,2846.0,1,1.0,UA,319.5
1,1,PHX,81,DAL,74,879.0,2,1.0,WN,397.44
1,2,LAX,91,DCA,38,2311.0,2,2.0,DL,334.0
1,2,MSY,72,LAX,91,1670.0,2,1.0,DL,443.0
1,1,BOS,13,DEN,82,1754.0,2,1.0,WN,93.5
1,4,SLC,87,LAS,85,368.0,2,1.0,DL,223.0
1,3,ABQ,86,SLC,87,493.0,2,3.0,DL,98.0
1,1,LAS,85,DFW,74,1055.0,2,2.0,AA,117.0
1,3,SCK,91,LAS,85,359.0,2,19.0,G4,189.0
1,3,SEA,93,BOS,13,2496.0,2,2.0,DL,185.5
1,3,MSP,63,SFO,91,1589.0,2,1.0,SY,235.0
1,1,RSW,33,BWI,35,919.0,2,1.0,WN,177.0
1,3,BOS,13,PHX,81,2300.0,2,1.0,AA,279.0
1,1,EWR,21,LAS,85,2227.0,2,1.0,UA,320.07
1,2,MSP,63,STL,64,448.0,2,1.0,DL,133.0
1,3,EWR,21,IAH,74,1400.0,2,2.0,UA,736.0
1,4,PHX,81,ELP,74,347.0,2,1.0,WN,104.23
1,3,PIT,23,ORD,41,413.0,2,1.0,AA,324.0
1,1,RSW,33,ORD,41,1120.0,2,5.0,AA,193.5
1,1,PDX,92,SLC,87,630.0,2,1.0,AS,85.5
1,2,SEA,93,PSP,91,987.0,2,1.0,AS,306.5
1,3,MCO,33,DEN,82,1546.0,2,1.0,UA,466.0
1,4,PIT,23,MDW,41,402.0,2,1.0,WN,79.43
1,1,MSY,72,DTW,43,926.0,2,1.0,DL,275.0
1,1,PBI,33,EWR,21,1023.0,2,1.0,B6,181.5
1,3,EWR,21,AUS,74,1504.0,2,1.0,UA,166.5
1,4,BWI,35,MIA,33,946.0,2,1.0,AA,127.0
1,2,LAS,85,TPA,33,1984.0,2,2.0,F9,264.0
1,3,LAX,91,AUS,74,1242.0,2,1.0,DL,251.0
1,1,LGA,22,ATL,34,762.0,2,1.0,DL,215.28
1,4,TUS,81,DFW,74,813.0,2,1.0,AA,269.5
1,4,SAN,91,DFW,74,1171.0,2,2.0,AA,397.0
1,4,DFW,74,BWI,35,1217.0,2,4.0,AA,293.0
1,1,LGA,22,ORD,41,733.0,2,13.0,UA,160.5
1,3,FLL,33,BNA,54,793.0,2,3.0,B6,154.0
1,4,JFK,22,AUS,74,1521.0,2,1.0,DL,242.5
1,2,EWR,21,SAV,34,708.0,2,1.0,UA,204.03
1,2,DTW,43,MCI,64,629.0,2,1.0,DL,414.0
1,3,MCO,33,LGA,22,950.0,2,4.0,B6,94.3
1,4,IND,42,SLC,87,1355.0,2,1.0,DL,238.0
1,2,JFK,22,SFO,91,2586.0,2,3.0,DL,346.0
1,3,TPA,33,MIA,33,204.0,2,1.0,AA,251.0
1,4,HOU,74,JAX,33,816.0,2,8.0,WN,138.5
1,1,PHL,23,DTW,43,453.0,2,1.0,AA,382.0
1,4,DEN,82,SEA,93,1024.0,2,2.0,UA,291.0
1,2,BNA,54,PHL,23,675.0,2,1.0,F9,131.0
1,4,OGG,2,SJC,91,2355.0,1,5.0,AS,264.0
1,2,LAX,91,LIH,2,2615.0,1,1.0,HA,409.86
1,2,MCI,64,ATL,34,692.0,2,1.0,DL,129.0
1,4,MCO,33,MSP,63,1310.0,2,3.0,SY,193.0
1,2,BUR,91,DEN,82,850.0,2,1.0,WN,320.5
1,1,IAH,74,EWR,21,1400.0,2,1.0,NK,140.0
1,3,JFK,22,SFO,91,2586.0,2,9.0,DL,261.0
1,1,OGG,2,BLI,93,2681.0,1,10.0,AS,229.0
1,3,HOU,74,JFK,22,1428.0,2,1.0,B6,177.0
1,1,GEG,93,LAS,85,806.0,2,1.0,WN,102.0
1,3,DTW,43,LAX,91,1979.0,2,1.0,NK,99.8
1,4,DCA,38,TPA,33,814.0,2,1.0,AA,85.5
1,2,LAS,85,PDX,92,763.0,2,1.0,WN,229.0
1,2,SLC,87,SAT,74,1087.0,2,1.0,DL,235.5
1,1,PIE,33,ATW,45,1173.0,2,1.0,G4,108.0
1,3,SAN,91,JFK,22,2446.0,2,3.0,DL,249.5
1,1,MSP,63,RSW,33,1416.0,2,9.0,DL,234.5
1,1,PDX,92,PHX,81,1009.0,2,1.0,AA,114.0
1,3,LAS,85,BIS,66,1048.0,2,2.0,G4,292.0
1,4,ORD,41,MCI,64,403.0,2,1.0,UA,230.0
1,4,MOT,66,AZA,81,1164.0,2,5.0,G4,92.0
1,3,BNA,54,FLL,33,793.0,2,3.0,WN,140.0
1,4,LAS,85,DTW,43,1749.0,2,9.0,DL,208.0
1,3,SFB,33,EVV,42,734.0,2,1.0,G4,105.5
1,2,MSP,63,LAS,85,1299.0,2,8.0,DL,147.0
1,2,ORD,41,SFO,91,1846.0,2,1.0,AS,357.0
1,3,JFK,22,LAX,91,2475.0,2,1.0,AS,339.0
1,4,RSW,33,ORD,41,1120.0,2,3.0,NK,119.5
1,2,BDL,11,DCA,38,313.0,2,2.0,B6,110.0
1,1,DEN,82,SNA,91,846.0,2,1.0,UA,197.0
1,3,ORD,41,DCA,38,612.0,2,1.0,UA,354.5
1,1,SEA,93,LAX,91,954.0,2,1.0,DL,365.0
1,1,DTW,43,TPA,33,983.0,2,1.0,DL,269.0
1,2,BDL,11,ATL,34,859.0,2,15.0,DL,135.5
1,4,SJC,91,SEA,93,696.0,2,11.0,AS,116.5
1,4,ATL,34,SEA,93,2182.0,2,1.0,DL,265.37
1,2,MIA,33,LGA,22,1096.0,2,1.0,AA,670.0
1,2,PDX,92,JFK,22,2454.0,2,1.0,AS,152.5
1,4,LGA,22,MCO,33,950.0,2,2.0,DL,147.0
1,3,CVG,52,SFO,91,2036.0,2,2.0,DL,170.0
1,4,DAL,74,LAX,91,1246.0,2,1.0,WN,232.0
1,3,AUS,74,BWI,35,1342.0,2,7.0,WN,237.0
1,4,PGD,33,ABE,23,1018.0,2,1.0,G4,191.5
1,2,DTW,43,ORD,41,235.0,2,1.0,DL,247.5
1,3,DFW,74,DSM,61,624.0,2,1.0,AA,474.0
1,4,BOS,13,ORD,41,867.0,2,2.0,B6,230.0
1,3,JFK,22,SJC,91,2569.0,2,3.0,DL,351.0
1,1,LGA,22,DTW,43,502.0,2,1.0,DL,238.5
1,2,LAX,91,MSP,63,1535.0,2,6.0,SY,70.0
1,4,DTW,43,ATL,34,594.0,2,2.0,DL,93.5
1,4,SAN,91,AUS,74,1164.0,2,1.0,WN,281.0
1,1,DEN,82,IAH,74,862.0,2,3.0,F9,64.5
1,2,LAS,85,STL,64,1371.0,2,1.0,F9,89.0
1,2,SLC,87,DEN,82,391.0,2,1.0,DL,132.5
1,4,LAX,91,DCA,38,2311.0,2,2.0,AA,262.0
1,1,IAD,38,ATL,34,534.0,2,1.0,DL,354.0
1,2,SAV,34,EWR,21,708.0,2,2.0,UA,233.0
1,4,EWR,21,STL,64,872.0,2,1.0,WN,338.0
1,4,BUR,91,SFO,91,326.0,2,1.0,WN,241.0
1,3,SYR,22,MCO,33,1053.0,2,2.0,B6,184.0
1,2,JFK,22,RSW,33,1074.0,2,1.0,DL,657.66
1,1,DCA,38,MCO,33,759.0,2,1.0,WN,109.5
1,3,PHX,81,DAL,74,879.0,2,2.0,WN,372.0
1,4,LAS,85,BOS,13,2381.0,2,2.0,DL,165.0
1,1,DEN,82,ATL,34,1199.0,2,1.0,WN,112.5
1,4,BDL,11,FLL,33,1173.0,2,3.0,B6,204.0
1,2,SFO,91,SEA,93,679.0,2,1.0,UA,282.0
1,4,EWR,21,MCO,33,937.0,2,1.0,UA,155.0
1,2,SFO,91,SEA,93,679.0,2,1.0,AS,234.53
1,1,DAL,74,MKE,45,850.0,2,1.0,WN,146.16
1,4,BWI,35,STL,64,738.0,2,1.0,WN,322.0
1,4,SFO,91,SLC,87,599.0,2,1.0,UA,175.5
1,4,SFO,91,BUR,91,326.0,2,1.0,WN,61.0
1,2,LAX,91,HNL,2,2556.0,1,1.0,HA,264.03
1,2,AUS,74,ATL,34,813.0,2,13.0,DL,170.0
1,2,IAD,38,MCO,33,758.0,2,1.0,UA,232.0
1,2,ATL,34,EWR,21,746.0,2,2.0,UA,96.5
1,3,ATL,34,FLL,33,581.0,2,1.0,DL,301.0
1,4,CVG,52,DFW,74,812.0,2,1.0,AA,104.0
1,1,PIT,23,PGD,33,941.0,2,1.0,G4,175.5
1,1,MSP,63,SFO,91,1589.0,2,2.0,DL,273.5
1,1,SAN,91,EWR,21,2425.0,2,1.0,UA,286.5
1,1,PDX,92,SAN,91,933.0,2,1.0,AS,116.5
1,2,SAN,91,ORD,41,1723.0,2,3.0,NK,264.0
1,3,SFO,91,MSY,72,1911.0,2,1.0,AS,158.5
1,3,ORD,41,SEA,93,1721.0,2,1.0,AS,296.5
1,1,RSW,33,IND,42,945.0,2,2.0,WN,189.5
1,2,PHX,81,SEA,93,1107.0,2,1.0,AA,99.5
1,1,DTW,43,SFO,91,2079.0,2,2.0,DL,276.0
1,4,LAS,85,PIT,23,1910.0,2,1.0,WN,180.12
1,2,OKC,73,HOU,74,419.0,2,1.0,WN,131.0
1,4,BOS,13,MIA,33,1258.0,2,1.0,AA,360.0
1,2,LGA,22,MCO,33,950.0,2,1.0,DL,92.29
1,2,SJC,91,SEA,93,696.0,2,10.0,AS,124.0
1,4,DAY,44,ATL,34,432.0,2,1.0,DL,248.58
1,2,JFK,22,LGB,91,2465.0,2,2.0,B6,394.0
1,3,ORD,41,SEA,93,1721.0,2,2.0,DL,186.5
1,3,PHX,81,SLC,87,507.0,2,1.0,WN,112.0
1,2,PHL,23,DEN,82,1558.0,2,2.0,F9,87.5
1,3,ALB,22,ATL,34,853.0,2,1.0,DL,201.5
1,2,BOI,83,SEA,93,399.0,2,2.0,AS,82.0
1,4,MCO,33,BOS,13,1121.0,2,2.0,B6,658.0
1,4,FLL,33,AVL,36,660.0,2,1.0,G4,106.5
1,4,LAX,91,SFO,91,337.0,2,2.0,DL,124.5
1,4,ORD,41,SAT,74,1041.0,2,1.0,UA,189.18
1,4,SAN,91,ORD,41,1723.0,2,1.0,UA,273.05
1,4,ORD,41,LAX,91,1744.0,2,1.0,UA,209.0
1,2,BOS,13,SFO,91,2704.0,2,1.0,B6,305.0
1,1,AVL,36,PGD,33,588.0,2,3.0,G4,69.0
1,3,ORD,41,BOS,13,867.0,2,5.0,UA,170.0
1,1,MCI,64,TPA,33,1048.0,2,4.0,WN,161.5
1,4,OKC,73,ATL,34,761.0,2,1.0,DL,333.0
1,4,ORD,41,SAN,91,1723.0,2,5.0,UA,188.5
1,3,DEN,82,SEA,93,1024.0,2,3.0,WN,181.0
1,4,BIS,66,SFB,33,1628.0,2,1.0,G4,75.5
1,3,ORD,41,SFO,91,1846.0,2,2.0,UA,369.5
1,3,AUS,74,FLL,33,1105.0,2,1.0,WN,230.0
1,1,IAD,38,TPA,33,811.0,2,1.0,UA,204.0
1,4,LAX,91,EWR,21,2454.0,2,1.0,UA,332.5
1,1,ORF,38,SFB,33,631.0,2,1.0,G4,88.0
1,1,MCO,33,ISP,22,971.0,2,2.0,WN,232.0
1,1,MSY,72,SAN,91,1599.0,2,1.0,WN,245.54
1,4,HOU,74,RDU,36,1050.0,2,4.0,WN,185.0
1,2,SEA,93,BOS,13,2496.0,2,2.0,B6,190.0
1,3,MSN,45,DEN,82,826.0,2,2.0,F9,107.0
1,4,ORD,41,SEA,93,1721.0,2,2.0,DL,454.0
1,4,MDW,41,SLC,87,1259.0,2,2.0,WN,176.0
1,4,BOS,13,EWR,21,200.0,2,19.0,UA,213.5
1,2,LAS,85,FLL,33,2173.0,2,1.0,NK,51.0
1,4,SFO,91,SEA,93,679.0,2,1.0,DL,366.31
1,3,BOS,13,SFO,91,2704.0,2,1.0,B6,232.5
